+,110_h6983,400180,rep
+,108_h273,400115,rep
+,106_h4733,400117,rep
+,110_hr43,400127,rep
+,108_h663,400165,rep
+,108_hr653,400111,rep
+,109_hr23,400195,rep
+,110_hr1433,400125,rep
+,111_hr543,400109,rep
+,108_hr653,400136,rep
-,109_hr283,400125,rep
+,105_hc133,400103,rep
+,111_h3763,400134,rep
+,108_hr213,400129,rep
+,108_h2993,400131,rep
+,110_h1593,400120,rep
+,111_hr1743,400108,rep
+,110_h1423,400158,rep
+,108_h1683,400167,rep
+,108_hc53,400178,rep
+,110_h3403,400172,rep
+,108_s3,400123,rep
+,109_h4973,400133,rep
-,102_s323,400116,rep
+,105_h2203,400153,rep
+,106_s2943,400119,rep
-,110_hr533,400137,rep
+,111_h4823,400103,rep
+,108_h4613,400159,rep
+,111_hc323,400101,rep
-,105_h3,400178,rep
+,103_h4603,400144,rep
+,111_s3473,400108,rep
-,109_h2123,400184,rep
-,106_hr263,400177,rep
+,105_h643,400182,rep
+,110_hr273,400182,rep
+,111_h1053,400134,rep
-,104_h743,400122,rep
+,110_hr493,400175,rep
0,108_s703,400163,rep
-,111_hc93,400158,rep
+,109_h2123,400150,rep
+,110_h1873,400195,rep
+,110_hc203,400130,rep
+,109_h5573,400182,rep
+,105_sc3,400115,rep
+,110_h6633,400131,rep
+,105_h2813,400179,rep
+,108_h663,400110,rep
+,109_hr193,400166,rep
0,111_hr1003,400102,rep
+,111_sc43,400102,rep
-,111_hc223,400171,rep
+,108_hc423,400109,rep
+,111_hr353,400183,rep
+,110_hr643,400131,rep
-,111_h3123,400110,rep
0,108_h5183,400170,rep
+,108_h2443,400149,rep
+,105_hr143,400190,rep
-,110_hr403,400113,rep
-,110_hr1433,400182,rep
-,109_h3,400134,rep
+,109_hc483,400167,rep
0,106_h4733,400124,rep
0,108_hc413,400105,rep
+,105_h3433,400122,rep
+,110_h2563,400170,rep
0,109_hr703,400182,rep
-,108_h4503,400122,rep
+,111_hr403,400111,rep
-,109_hr623,400184,rep
+,106_h573,400118,rep
0,111_hr1103,400166,rep
+,108_h253,400110,rep
+,110_h2563,400186,rep
+,111_hr183,400118,rep
+,110_hr273,400137,rep
+,106_s2323,400173,rep
+,106_h4033,400174,rep
+,109_hr723,400124,rep
+,110_hr273,400183,rep
+,108_h273,400191,rep
-,110_hr203,400196,rep
+,111_hr853,400118,rep
0,108_hr433,400130,rep
+,109_hr323,400141,rep
0,106_h673,400163,rep
-,106_hr503,400183,rep
+,109_s403,400115,rep
+,110_h2563,400100,rep
+,111_hc133,400100,rep
-,108_h743,400199,rep
+,109_h3893,400123,rep
-,111_hc133,400116,rep
+,109_h3673,400108,rep
-,102_s3,400104,rep
+,109_hr333,400171,rep
-,106_h853,400112,rep
+,110_h513,400178,rep
+,105_h1003,400191,rep
+,110_h1553,400186,rep
+,108_h3493,400134,rep
+,110_h3963,400180,rep
0,110_hr273,400132,rep
+,111_hr353,400157,rep
+,111_hc323,400175,rep
-,105_h2883,400133,rep
+,110_h3403,400158,rep
+,110_h3403,400152,rep
-,108_h253,400132,rep
+,109_h1463,400121,rep
+,111_hr453,400140,rep
+,105_h3,400154,rep
-,108_hr473,400177,rep
+,111_hr1383,400160,rep
+,108_s23,400110,rep
+,111_h5133,400119,rep
+,110_hr533,400129,rep
+,108_hr213,400167,rep
-,108_h163,400142,rep
+,108_hc413,400108,rep
+,111_hr1713,400176,rep
+,110_h363,400157,rep
+,108_hc413,400132,rep
+,106_hr303,400109,rep
+,108_h253,400144,rep
+,110_s2403,400111,rep
+,110_hr1173,400189,rep
+,106_s2323,400198,rep
-,102_h5333,400140,rep
+,105_hr143,400182,rep
+,105_h3853,400150,rep
-,105_hr433,400102,rep
+,110_h6493,400176,rep
+,111_h3763,400103,rep
+,105_h2813,400174,rep
+,111_hr273,400155,rep
+,111_hr893,400151,rep
+,105_h2203,400117,rep
-,111_hr653,400157,rep
+,109_h1463,400157,rep
+,111_hr1213,400154,rep
+,106_h1993,400104,rep
+,108_hc403,400187,rep
+,110_hr293,400163,rep
0,110_hr1243,400171,rep
+,110_h1773,400145,rep
+,108_h273,400154,rep
+,110_h513,400171,rep
+,109_h4843,400139,rep
+,109_h683,400129,rep
+,111_hc163,400101,rep
+,110_h1773,400171,rep
+,108_h4323,400196,rep
+,111_h1253,400183,rep
+,110_h5563,400185,rep
0,109_h503,400197,rep
+,110_h1483,400170,rep
-,105_h3,400187,rep
+,108_hr723,400179,rep
+,108_hc13,400156,rep
+,108_h923,400105,rep
+,109_h5253,400176,rep
+,110_h3043,400125,rep
-,109_h6143,400142,rep
-,109_h2863,400185,rep
+,109_h4843,400129,rep
+,103_h4003,400155,rep
+,111_s1793,400154,rep
+,111_hc223,400110,rep
+,108_h3723,400175,rep
+,105_h3,400106,rep
+,108_hc83,400176,rep
+,111_h5623,400189,rep
+,105_h3963,400149,rep
+,110_h2643,400103,rep
+,110_hr293,400196,rep
+,109_h5683,400115,rep
+,110_hr43,400177,rep
+,110_h3043,400198,rep
+,102_s3,400140,rep
-,110_hr1363,400123,rep
+,111_s383,400166,rep
+,109_h3283,400180,rep
+,110_h6003,400155,rep
+,109_hr523,400131,rep
+,109_h5013,400145,rep
+,108_h3873,400187,rep
+,106_hc213,400133,rep
+,111_h5013,400154,rep
+,102_h5333,400189,rep
+,106_hr433,400136,rep
+,109_h3673,400118,rep
+,110_hr663,400175,rep
-,110_hc103,400157,rep
+,110_hc103,400103,rep
+,106_hr443,400123,rep
+,110_h2643,400198,rep
+,110_hr203,400155,rep
+,111_hr1743,400129,rep
+,111_h813,400177,rep
+,108_h4663,400153,rep
+,108_hj73,400154,rep
+,109_h3,400183,rep
0,110_h5613,400190,rep
+,108_hc13,400199,rep
+,105_s1733,400142,rep
-,106_hj103,400177,rep
+,109_h5573,400148,rep
-,110_h3,400127,rep
+,105_h2343,400100,rep
+,109_h1053,400119,rep
+,110_h493,400125,rep
0,105_h3,400171,rep
+,108_s763,400174,rep
+,108_hc13,400127,rep
+,109_h5013,400140,rep
+,110_h1553,400183,rep
-,110_hr383,400139,rep
+,108_s763,400118,rep
+,111_h3993,400179,rep
+,101_h4793,400122,rep
+,108_hj73,400114,rep
+,105_hr383,400119,rep
+,106_h3073,400136,rep
+,109_h2563,400103,rep
-,108_h273,400141,rep
-,105_h2003,400174,rep
+,109_hr323,400198,rep
+,108_hr423,400153,rep
-,108_h3193,400125,rep
-,106_hr103,400152,rep
+,110_hr643,400118,rep
+,110_hr553,400165,rep
-,106_hr103,400189,rep
+,106_h1993,400183,rep
+,108_h253,400149,rep
-,110_hr1363,400172,rep
-,102_h5373,400156,rep
+,105_h1853,400124,rep
+,111_h5993,400160,rep
-,111_hc93,400151,rep
+,108_hc423,400168,rep
+,106_h833,400150,rep
+,108_h3783,400196,rep
+,109_h3283,400149,rep
-,109_s203,400175,rep
-,105_hr193,400112,rep
+,108_hr153,400138,rep
+,108_hc83,400108,rep
+,111_hr1743,400189,rep
+,110_h1773,400120,rep
-,111_hr1083,400154,rep
+,110_h2563,400107,rep
+,106_h573,400152,rep
+,108_h3783,400122,rep
0,110_h4253,400111,rep
+,110_hr453,400118,rep
+,110_hr943,400196,rep
+,108_hc423,400162,rep
+,111_hr453,400157,rep
+,110_s2403,400155,rep
+,109_h1053,400160,rep
+,110_hr233,400155,rep
+,108_s763,400112,rep
+,109_hr323,400167,rep
+,111_h1053,400124,rep
0,111_h4773,400182,rep
-,106_hr323,400110,rep
-,108_hr473,400189,rep
-,109_h6143,400184,rep
+,109_hr783,400115,rep
+,109_h3,400162,rep
+,110_hc203,400190,rep
-,106_hr423,400126,rep
+,106_hr103,400153,rep
+,102_h2893,400188,rep
-,108_h2673,400145,rep
+,109_h6143,400158,rep
+,105_h3963,400116,rep
+,108_h273,400142,rep
+,110_hr1363,400140,rep
+,111_h813,400166,rep
+,109_hr553,400113,rep
-,109_hr783,400184,rep
+,109_h2863,400191,rep
+,109_h6033,400196,rep
0,105_h3433,400188,rep
-,110_h363,400116,rep
+,109_h5253,400166,rep
+,110_h1483,400122,rep
+,108_h3313,400171,rep
+,101_s933,400192,rep
0,110_hr1363,400190,rep
+,106_h193,400110,rep
+,111_h4213,400118,rep
+,106_h673,400100,rep
-,103_h2333,400192,rep
-,109_s2803,400111,rep
-,111_h4213,400142,rep
+,108_h4363,400156,rep
+,109_hr783,400116,rep
+,106_hr563,400176,rep
-,105_h2183,400113,rep
-,110_hr1343,400145,rep
+,108_s273,400107,rep
-,103_h3,400180,rep
+,108_h4323,400126,rep
+,108_hc83,400173,rep
+,105_h3,400116,rep
+,109_hr343,400199,rep
+,106_h3073,400194,rep
+,109_hc483,400137,rep
+,111_hr1213,400177,rep
+,108_h1683,400123,rep
+,111_h5623,400155,rep
+,108_s273,400122,rep
+,108_h3733,400151,rep
-,105_h2883,400170,rep
+,108_h3783,400164,rep
+,109_h4843,400125,rep
+,105_h2863,400114,rep
+,105_h2813,400149,rep
-,110_hc293,400141,rep
-,111_h3123,400152,rep
+,106_h2723,400148,rep
+,110_hc283,400153,rep
+,109_s403,400180,rep
+,105_hr463,400111,rep
+,109_hr23,400176,rep
-,106_hj103,400182,rep
-,101_h3533,400156,rep
+,108_hr153,400108,rep
+,106_h573,400127,rep
+,111_hr103,400155,rep
+,106_h573,400163,rep
0,111_hr153,400183,rep
-,108_h743,400157,rep
+,111_hr413,400114,rep
+,111_hr353,400108,rep
+,106_hr263,400173,rep
+,109_h3673,400133,rep
+,108_hc13,400175,rep
+,108_h3783,400141,rep
-,111_hc293,400142,rep
+,108_s763,400126,rep
+,109_h2123,400196,rep
0,109_h5143,400152,rep
-,109_s403,400111,rep
+,108_h273,400199,rep
+,108_h3723,400184,rep
+,110_h3403,400176,rep
-,109_hr783,400102,rep
+,108_h273,400133,rep
+,111_hr413,400165,rep
+,103_h4453,400197,rep
+,111_h813,400182,rep
+,108_hr653,400168,rep
+,110_hr1133,400139,rep
+,108_h5183,400186,rep
+,111_h3123,400171,rep
+,108_h1683,400176,rep
-,110_hr1253,400145,rep
+,109_hr283,400186,rep
+,106_hr303,400122,rep
+,106_hr103,400121,rep
+,108_h4053,400156,rep
+,109_hr673,400150,rep
+,101_h3533,400115,rep
+,111_h403,400109,rep
+,108_hc53,400120,rep
+,109_hr383,400126,rep
+,110_hr933,400120,rep
+,103_h873,400174,rep
-,110_hr383,400190,rep
+,109_s203,400150,rep
+,108_hc13,400158,rep
+,110_hc283,400102,rep
+,109_hr703,400186,rep
+,111_hr1133,400107,rep
0,109_hr623,400149,rep
+,109_hr383,400197,rep
+,111_hr1613,400137,rep
+,108_s703,400112,rep
-,110_h3,400180,rep
+,110_h923,400103,rep
+,111_h3993,400170,rep
+,105_h3,400164,rep
0,108_hr433,400165,rep
-,108_h3193,400162,rep
+,102_h3033,400143,rep
+,111_hc123,400145,rep
+,111_hr1613,400177,rep
+,105_h1003,400143,rep
+,109_s403,400121,rep
+,108_s763,400102,rep
-,108_h1463,400152,rep
+,111_s1793,400122,rep
+,111_hr573,400198,rep
-,106_hr503,400193,rep
+,103_h4003,400174,rep
+,109_h6143,400164,rep
+,105_hr463,400138,rep
+,105_h1663,400121,rep
+,108_hc53,400144,rep
+,108_h4663,400151,rep
+,109_s203,400111,rep
+,110_hr1243,400125,rep
+,105_h1853,400153,rep
+,108_h3783,400131,rep
+,108_h5183,400110,rep
+,109_h6033,400192,rep
+,110_h4253,400184,rep
+,110_hr273,400149,rep
-,110_hr533,400131,rep
+,108_h3783,400121,rep
+,108_h4363,400109,rep
+,111_h3183,400130,rep
+,111_h5013,400140,rep
-,110_h1483,400131,rep
+,111_hr413,400160,rep
+,108_hc13,400110,rep
-,103_h4003,400165,rep
+,111_h1243,400170,rep
+,109_h1053,400178,rep
+,105_h2863,400188,rep
+,110_h1553,400163,rep
+,109_h6033,400148,rep
+,106_h3313,400191,rep
+,111_s1963,400133,rep
+,108_hr713,400185,rep
+,108_h2443,400113,rep
+,110_h3773,400177,rep
-,110_hr793,400145,rep
+,111_hr1103,400102,rep
-,111_h4823,400154,rep
+,109_hr703,400123,rep
-,109_hc483,400166,rep
+,108_s3,400156,rep
+,110_h1593,400100,rep
+,108_hr453,400137,rep
+,111_hr1513,400155,rep
+,105_h2493,400118,rep
-,109_hc483,400140,rep
+,108_s3,400173,rep
+,111_h4213,400178,rep
-,110_h3,400131,rep
-,108_h2673,400159,rep
+,109_hr383,400195,rep
+,109_hr723,400176,rep
+,109_h1463,400195,rep
+,106_h4583,400183,rep
-,111_h4003,400158,rep
+,110_h1423,400141,rep
+,108_hr723,400111,rep
+,105_h1663,400179,rep
-,109_hr623,400186,rep
+,111_hr83,400109,rep
+,106_s2323,400107,rep
+,108_h2673,400104,rep
+,110_hr1133,400120,rep
+,111_hr1543,400119,rep
-,110_h3773,400137,rep
+,110_hr1363,400133,rep
+,108_hr153,400182,rep
+,109_hr333,400185,rep
+,106_hr103,400135,rep
-,109_h3893,400140,rep
+,109_h5573,400191,rep
+,106_hr433,400178,rep
-,105_h2003,400126,rep
+,111_hc163,400100,rep
+,111_h5873,400116,rep
+,108_h3733,400147,rep
+,108_s763,400157,rep
+,110_hr203,400183,rep
-,105_hr393,400133,rep
+,110_h2693,400111,rep
+,108_h4363,400186,rep
+,105_h643,400154,rep
0,110_hr553,400155,rep
+,105_h2863,400171,rep
+,106_s2323,400142,rep
+,108_s703,400121,rep
+,109_hr673,400171,rep
+,109_h5683,400132,rep
+,109_s2803,400184,rep
+,108_h3783,400107,rep
-,106_hj33,400130,rep
+,111_hr353,400176,rep
+,111_h1913,400170,rep
-,110_h3963,400190,rep
-,111_hr1203,400175,rep
+,105_h1853,400125,rep
-,108_h4503,400129,rep
+,109_s203,400100,rep
+,109_hr23,400172,rep
+,105_h4103,400178,rep
-,109_h5683,400195,rep
+,103_h4603,400189,rep
+,108_hc53,400165,rep
-,110_hr793,400158,rep
+,108_hr653,400160,rep
+,105_s2073,400109,rep
+,109_h5013,400125,rep
+,109_h1463,400124,rep
-,106_hr503,400122,rep
+,108_h3493,400156,rep
-,110_h6063,400134,rep
+,108_hr723,400105,rep
+,111_hr1133,400176,rep
+,111_hr653,400118,rep
-,108_h3313,400184,rep
-,108_hc393,400193,rep
0,108_h663,400149,rep
-,108_hj83,400142,rep
+,110_hc203,400110,rep
+,111_h1253,400158,rep
+,108_hr153,400174,rep
+,110_h3093,400162,rep
+,108_hc403,400117,rep
+,108_h2993,400142,rep
+,109_hr383,400183,rep
0,111_hr413,400162,rep
+,101_h3533,400122,rep
+,106_h1883,400127,rep
-,111_h4213,400137,rep
+,110_h3093,400160,rep
-,106_h853,400103,rep
+,109_h513,400157,rep
+,109_h323,400167,rep
+,109_hr703,400185,rep
0,108_h4363,400170,rep
+,105_h643,400121,rep
+,110_h1553,400154,rep
+,106_hr563,400139,rep
+,105_h1003,400111,rep
+,109_hr553,400180,rep
+,109_h3,400126,rep
+,108_h3193,400175,rep
-,108_h163,400151,rep
+,108_h1463,400153,rep
+,108_hc423,400149,rep
+,105_h1853,400169,rep
+,108_hr653,400149,rep
+,110_hr1343,400133,rep
+,109_hr23,400199,rep
+,108_hc403,400157,rep
+,111_h1053,400140,rep
+,108_hj73,400161,rep
0,109_hr323,400138,rep
+,108_h1683,400190,rep
+,108_hc423,400110,rep
-,110_h5613,400141,rep
+,102_h2893,400122,rep
+,108_s703,400130,rep
+,111_hr403,400152,rep
+,111_h1933,400109,rep
+,111_h5013,400195,rep
+,109_h3,400185,rep
+,105_hr193,400197,rep
+,105_h4103,400192,rep
-,111_h3123,400114,rep
+,111_h1253,400133,rep
+,106_h3313,400188,rep
+,111_hr593,400198,rep
+,105_h3853,400106,rep
+,108_h3313,400134,rep
-,105_h3,400138,rep
+,105_hr193,400123,rep
-,108_h4513,400109,rep
+,106_hr433,400116,rep
+,108_hc53,400172,rep
+,111_hc123,400107,rep
+,101_h4793,400116,rep
+,105_h3,400183,rep
+,108_hc53,400143,rep
+,108_h3313,400197,rep
+,106_hc253,400197,rep
-,105_h2003,400123,rep
+,109_hr193,400158,rep
+,106_hr433,400110,rep
+,111_hr453,400107,rep
+,108_hc413,400142,rep
+,109_h5013,400136,rep
+,109_h6143,400103,rep
+,111_hr1003,400125,rep
-,111_h3293,400175,rep
+,111_hr1613,400111,rep
+,111_s1793,400196,rep
+,110_hc193,400110,rep
-,106_hr563,400102,rep
-,105_h2493,400163,rep
+,111_h4773,400185,rep
+,109_h513,400169,rep
-,110_hc103,400139,rep
+,108_h3193,400113,rep
0,106_hr253,400178,rep
0,108_h3873,400110,rep
+,110_hr1323,400155,rep
+,110_hc293,400186,rep
+,109_h3283,400150,rep
+,109_hr673,400107,rep
+,110_hr493,400163,rep
-,108_h3313,400179,rep
+,111_hr1713,400196,rep
+,103_h4003,400189,rep
+,106_h3313,400140,rep
P,111_hr893,400100,rep
+,111_h4173,400111,rep
+,110_hr663,400103,rep
+,110_hr1433,400170,rep
+,108_h2993,400145,rep
+,105_h1003,400160,rep
+,108_h3493,400139,rep
+,110_hr923,400154,rep
+,109_h3283,400167,rep
+,108_s273,400158,rep
-,105_hr193,400138,rep
+,109_h4843,400131,rep
+,109_hr293,400197,rep
+,111_hc323,400183,rep
+,108_hr213,400115,rep
+,105_hr283,400106,rep
+,109_h5253,400127,rep
+,105_s1733,400153,rep
-,101_h3533,400150,rep
+,111_h5013,400114,rep
+,111_h403,400108,rep
0,108_h3193,400146,rep
+,105_hr573,400157,rep
+,108_h2673,400158,rep
+,110_hr1113,400157,rep
+,109_h683,400193,rep
+,111_h813,400183,rep
+,106_h4033,400172,rep
+,109_h1463,400131,rep
+,105_hc133,400188,rep
+,108_h2143,400197,rep
+,109_hr673,400130,rep
0,109_hr553,400191,rep
+,110_hc193,400182,rep
+,105_h2343,400116,rep
+,109_hr703,400191,rep
-,109_hr623,400122,rep
+,111_hr863,400165,rep
+,108_hr153,400125,rep
+,108_h5183,400145,rep
+,108_h5213,400106,rep
+,109_h5143,400175,rep
+,111_s1963,400193,rep
-,103_h3433,400182,rep
+,106_h3293,400155,rep
+,108_hc13,400102,rep
+,105_h2343,400109,rep
-,111_hc223,400147,rep
P,105_hr433,400100,rep
+,110_hr233,400152,rep
+,105_h3433,400110,rep
+,106_h2723,400129,rep
0,108_h3723,400190,rep
0,111_hr1613,400102,rep
+,108_s703,400144,rep
+,110_h3793,400141,rep
+,108_s3,400116,rep
+,109_h3893,400159,rep
+,110_hr293,400154,rep
-,110_hr1253,400108,rep
+,108_h273,400103,rep
+,111_hr1743,400184,rep
+,102_hr423,400118,rep
+,109_h503,400124,rep
-,109_h2123,400133,rep
+,108_h13,400119,rep
+,111_hr783,400111,rep
+,105_hc213,400117,rep
-,110_h4253,400134,rep
-,105_s2133,400109,rep
+,111_h5873,400158,rep
+,110_h1423,400171,rep
+,110_s2403,400113,rep
+,111_hr353,400165,rep
+,111_sc43,400198,rep
+,105_sc3,400197,rep
+,108_h5183,400119,rep
+,105_hr393,400176,rep
+,109_h3673,400131,rep
+,109_h5573,400189,rep
+,109_s203,400136,rep
+,111_hr453,400130,rep
0,108_h3493,400144,rep
+,106_h4733,400113,rep
+,111_sc43,400100,rep
+,108_h5213,400112,rep
+,110_hr1063,400121,rep
+,108_h3783,400124,rep
+,110_hr233,400199,rep
+,110_hr1133,400199,rep
+,106_s2323,400177,rep
+,108_h1463,400141,rep
0,108_h1533,400130,rep
+,109_hr333,400145,rep
+,108_hr423,400176,rep
+,109_h1053,400134,rep
+,111_h1053,400195,rep
+,105_h1853,400130,rep
+,111_h5133,400195,rep
-,109_h5683,400103,rep
+,110_hr793,400199,rep
+,108_h743,400194,rep
+,108_hj73,400101,rep
-,106_hj103,400189,rep
+,109_hr283,400176,rep
+,106_hr273,400123,rep
-,105_h3963,400118,rep
+,111_hc323,400196,rep
+,109_h1973,400109,rep
+,111_h5993,400116,rep
+,111_hr853,400122,rep
-,111_h3293,400165,rep
+,103_h4003,400140,rep
+,110_hr663,400124,rep
+,106_h193,400143,rep
-,111_sc13,400107,rep
-,108_s3,400163,rep
+,101_h5803,400110,rep
+,109_s203,400119,rep
+,106_h3293,400152,rep
+,106_h4163,400123,rep
+,108_h4663,400134,rep
+,109_hr553,400157,rep
+,110_hr553,400120,rep
+,110_h5613,400120,rep
+,109_hc483,400134,rep
+,108_h2443,400176,rep
0,108_h1463,400150,rep
+,108_s3,400104,rep
+,108_h4053,400168,rep
+,108_h4323,400176,rep
-,111_hr1083,400158,rep
+,111_hr273,400130,rep
+,105_s1733,400117,rep
-,106_hr503,400133,rep
+,111_h813,400118,rep
+,110_s793,400120,rep
+,111_h5133,400193,rep
+,105_h3433,400171,rep
+,109_hr283,400132,rep
+,108_hc403,400103,rep
+,111_h5623,400111,rep
+,103_h873,400191,rep
+,108_hc403,400191,rep
+,108_h3733,400178,rep
+,109_s2803,400101,rep
+,108_h5183,400192,rep
+,111_hc323,400129,rep
+,105_h2183,400101,rep
+,111_h1243,400103,rep
+,108_h5213,400168,rep
+,105_hr563,400163,rep
+,108_hr473,400165,rep
+,107_h5093,400135,rep
+,106_hr273,400135,rep
-,108_h163,400157,rep
-,109_h4893,400133,rep
+,109_h5573,400125,rep
+,109_h3673,400149,rep
+,106_h2723,400126,rep
+,111_hr1513,400125,rep
-,108_h3193,400102,rep
+,111_h5623,400147,rep
+,111_hr573,400109,rep
+,109_h3673,400178,rep
+,106_h1993,400130,rep
-,108_h4323,400186,rep
+,106_hr443,400146,rep
+,109_hr673,400191,rep
+,109_h1463,400151,rep
+,105_h4103,400149,rep
-,103_h3,400113,rep
+,110_hr1103,400109,rep
+,109_h3673,400126,rep
+,109_h4973,400193,rep
+,108_h3313,400131,rep
+,108_h3873,400115,rep
+,108_hc393,400144,rep
+,111_hc93,400125,rep
+,111_h4773,400160,rep
-,106_hr423,400111,rep
+,111_h1243,400116,rep
+,108_s23,400106,rep
+,108_hr433,400140,rep
+,109_hr343,400182,rep
+,111_h813,400176,rep
0,108_h3733,400195,rep
-,106_hj103,400123,rep
-,111_hc133,400137,rep
+,110_h6063,400178,rep
+,110_hr1103,400133,rep
-,106_hr323,400129,rep
+,106_hr303,400102,rep
+,108_h1533,400193,rep
-,110_hr203,400113,rep
0,111_h4773,400114,rep
+,106_hr273,400169,rep
+,108_sc43,400143,rep
+,111_h1243,400110,rep
+,105_sc3,400136,rep
+,106_h3313,400130,rep
+,110_hc293,400195,rep
+,108_h3733,400143,rep
0,108_s703,400188,rep
0,108_s763,400162,rep
+,111_hr893,400140,rep
+,111_h4773,400178,rep
+,108_h253,400103,rep
+,108_hc53,400171,rep
+,106_h4033,400170,rep
-,106_hr253,400163,rep
+,108_hr723,400168,rep
+,109_h3673,400157,rep
